customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0723,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,80.18,1204.59,No
CUST-0724,Male,1,Yes,Yes,40,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),119.86,4698.36,No
CUST-0725,Male,0,Yes,Yes,53,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,40.12,2154.99,No
CUST-0726,Male,0,No,No,43,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.32,3025.29,No
CUST-0727,Male,0,Yes,Yes,4,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),54.62,137.41,No
CUST-0728,Male,0,No,No,26,Yes,Yes,No,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),72.59,1793.43,No
CUST-0729,Male,1,Yes,Yes,42,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,43.21,1807.03,No
CUST-0730,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),24.76,837.17,No
CUST-0731,Male,1,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),77.26,1386.81,Yes
CUST-0732,Male,0,Yes,No,53,Yes,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,53.59,2767.68,No
CUST-0733,Male,0,No,Yes,61,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,38.19,2544.62,No
CUST-0734,Female,0,No,Yes,31,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),52.39,1523.62,No
CUST-0735,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),24.93,1080.62,No
CUST-0736,Male,0,No,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.04,1308.31,No
CUST-0737,Female,1,No,Yes,34,Yes,Yes,No,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,78.11,2568.65,Yes
CUST-0738,Male,0,Yes,No,4,No,Yes,DSL,No,,,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.48,,Yes
CUST-0739,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),62.31,4481.08,Yes
CUST-0740,Female,0,Yes,No,28,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),110.33,3147.24,No
CUST-0741,Male,1,No,No,69,No,No,Fiber optic,Yes,,,Yes,Yes,Yes,One year,Yes,Mailed check,68.33,,No
CUST-0742,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,77.39,1762.96,Yes
CUST-0743,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),69.18,1353.81,No
CUST-0744,Male,0,No,No,65,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),93.33,5974.79,No
CUST-0745,Male,0,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,76.67,3362.34,Yes
CUST-0746,Female,0,No,Yes,68,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.16,3185.86,No
CUST-0747,Male,0,Yes,No,71,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),34.55,2358.03,No
CUST-0748,Male,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),80.61,26.96,Yes
CUST-0749,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),68.92,3189.82,Yes
CUST-0750,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,29.6,1074.33,No
CUST-0751,Female,0,Yes,No,53,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),59.56,3113.33,No
CUST-0752,Male,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.48,2057.41,No
CUST-0753,Female,0,No,No,53,Yes,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,102.69,5386.69,No
CUST-0754,Female,0,No,Yes,15,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,27.61,481.05,No
CUST-0755,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,54.85,970.3,No
CUST-0756,Female,0,No,Yes,45,No,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,102.27,4785.36,No
CUST-0757,Female,0,No,No,66,Yes,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),84.84,5633.92,No
CUST-0758,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,49.0,3074.0,Yes
CUST-0759,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),104.53,5899.34,No
CUST-0760,Male,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.33,3553.78,No
CUST-0761,Female,0,No,Yes,0,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,69.84,137.27,No
CUST-0762,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,,,No,No,No,One year,No,Mailed check,117.66,,No
CUST-0763,Male,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),114.71,3145.09,No
CUST-0764,Female,0,Yes,Yes,69,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,55.85,3797.48,No
CUST-0765,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),34.06,236.85,No
CUST-0766,Male,0,No,Yes,28,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.57,1444.85,No
CUST-0767,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,23.05,1003.38,Yes
CUST-0768,Female,0,No,No,32,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,22.08,666.58,No
CUST-0769,Female,0,Yes,No,2,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,59.55,109.14,Yes
CUST-0770,Male,0,No,No,59,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),114.1,6669.09,No
CUST-0771,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),107.14,3711.44,No
CUST-0772,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,71.14,4929.46,No
CUST-0773,Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.52,1446.04,Yes
CUST-0774,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,20.59,1505.53,No
CUST-0775,Female,0,No,No,38,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),41.55,1362.79,No
CUST-0776,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,22.48,25.33,No
CUST-0777,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.45,1818.58,No
CUST-0778,Female,1,No,No,44,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.56,1478.3,No
CUST-0779,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),106.9,4416.07,No
CUST-0780,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.33,1239.73,No
CUST-0781,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.94,697.19,No
CUST-0782,Male,0,Yes,Yes,59,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.77,2157.19,No
CUST-0783,Female,0,No,No,56,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.76,4748.45,No
CUST-0784,Female,0,Yes,No,51,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),110.08,5391.49,No
CUST-0785,Female,0,Yes,No,52,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,91.84,4696.92,No
CUST-0786,Male,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),54.85,2256.7,No
CUST-0787,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),78.74,5566.94,No
CUST-0788,Female,0,Yes,No,71,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.08,3577.69,No
CUST-0789,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,119.91,4661.31,No
CUST-0790,Male,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,94.88,2410.6,Yes
CUST-0791,Female,0,No,Yes,22,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),81.44,1846.05,No
CUST-0792,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,62.33,2778.05,Yes
CUST-0793,Male,0,Yes,No,27,Yes,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.82,2130.31,No
CUST-0794,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),54.16,346.26,No
CUST-0795,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),22.89,166.91,No
CUST-0796,Male,0,Yes,Yes,55,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.51,3243.69,No
CUST-0797,Male,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,113.05,4386.01,Yes
CUST-0798,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.63,4070.32,No
CUST-0799,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,28.4,526.74,No
CUST-0800,Male,0,Yes,No,54,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.5,5833.34,No
CUST-0801,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),46.89,483.6,No
CUST-0802,Female,1,No,No,25,No,No,No,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.38,973.19,No
CUST-0803,Male,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),49.71,2066.83,No
CUST-0804,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,77.72,1822.79,No
CUST-0805,Female,0,No,Yes,10,No,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.47,814.07,No
CUST-0806,Female,1,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),69.14,2630.62,No
CUST-0807,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),91.75,3989.43,Yes
CUST-0808,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.65,827.7,No
CUST-0809,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.21,6203.29,No
CUST-0810,Male,0,Yes,No,5,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),37.53,244.03,Yes
CUST-0811,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.26,4465.93,No
CUST-0812,Male,1,No,No,41,Yes,Yes,Fiber optic,Yes,,,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.38,,No
CUST-0813,Male,0,No,No,64,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),88.32,5413.28,No
CUST-0814,Female,0,No,Yes,71,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,68.16,4874.06,No
CUST-0815,Female,0,No,Yes,58,Yes,Yes,No,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),86.7,5013.35,Yes
CUST-0816,Male,0,Yes,No,51,Yes,Yes,No,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,27.98,1370.31,No
CUST-0817,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),105.16,4913.75,No
CUST-0818,Male,0,Yes,Yes,6,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,25.55,148.81,No
CUST-0819,Female,0,Yes,No,10,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),34.87,216.78,No
CUST-0820,Male,0,Yes,No,60,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,77.68,4467.65,No
CUST-0821,Male,0,No,No,67,No,Yes,No,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),93.94,6181.08,No
CUST-0822,Female,0,No,Yes,24,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,27.63,902.42,No
CUST-0823,Female,1,No,No,11,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),112.08,1305.16,Yes
CUST-0824,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),117.36,2952.86,No
CUST-0825,Female,1,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,868.43,No
CUST-0826,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.12,2836.3,No
CUST-0827,Male,0,No,No,50,No,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),94.14,4823.72,No
CUST-0828,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,52.84,1853.18,No
CUST-0829,Male,0,No,Yes,45,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.33,3177.54,No
CUST-0830,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,111.62,5769.4,No
CUST-0831,Male,0,Yes,No,12,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,115.57,1580.86,No
CUST-0832,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.71,6047.86,No
CUST-0833,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.24,2714.0,No
CUST-0834,Female,1,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,43.25,71.31,Yes
CUST-0835,Male,1,Yes,No,48,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,49.77,2494.77,Yes
CUST-0836,Female,0,Yes,No,6,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.13,353.52,Yes
CUST-0837,Male,0,No,No,10,Yes,No,No,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,51.42,525.2,No
CUST-0838,Male,0,Yes,No,53,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,57.42,3206.76,No
CUST-0839,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,82.06,3506.36,No
CUST-0840,Male,0,Yes,No,22,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.25,2137.82,No
CUST-0841,Male,0,No,No,27,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,93.56,2569.92,No
CUST-0842,Female,0,Yes,No,56,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.44,5732.64,No
CUST-0843,Male,1,Yes,No,25,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,23.22,535.42,No
CUST-0844,Male,0,Yes,Yes,24,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),24.77,803.11,No
CUST-0845,Male,0,No,No,53,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),98.94,5114.33,No
CUST-0846,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.31,2198.57,No
CUST-0847,Female,0,No,Yes,35,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.81,2844.86,No
CUST-0848,Female,0,Yes,Yes,13,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),25.26,518.47,Yes
CUST-0849,Male,1,No,No,34,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,45.53,1389.2,No
CUST-0850,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,83.84,2344.48,No
CUST-0851,Male,1,No,Yes,16,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),105.92,1843.91,No
CUST-0852,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),111.7,7184.5,No
CUST-0853,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),70.04,1870.51,No
CUST-0854,Male,0,No,No,44,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.55,3231.37,No
CUST-0855,Male,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,103.3,5184.2,No
CUST-0856,Male,1,Yes,Yes,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,73.76,3552.18,No
CUST-0857,Male,1,No,No,52,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),71.69,3709.35,No
CUST-0858,Male,0,Yes,No,63,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.51,6901.31,Yes
CUST-0859,Female,0,No,No,37,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),98.99,3693.77,No
CUST-0860,Male,0,Yes,No,63,No,No,Fiber optic,No,,,No,No,No,Month-to-month,No,Credit card (automatic),110.91,,Yes
CUST-0861,Female,1,Yes,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,41.82,295.04,No
CUST-0862,Male,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.44,1503.44,No
CUST-0863,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,104.25,3974.49,No
CUST-0864,Female,0,No,Yes,9,Yes,No,No,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),31.11,188.23,Yes
CUST-0865,Female,0,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,99.47,5712.35,No
CUST-0866,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,38.3,248.51,No
CUST-0867,Male,0,Yes,No,49,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),100.81,4907.44,No
CUST-0868,Female,1,No,Yes,51,No,Yes,No,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,81.2,4253.02,No
CUST-0869,Male,0,Yes,Yes,32,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.32,1145.23,No
CUST-0870,Female,0,No,No,0,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,67.34,0.0,No
CUST-0871,Male,1,No,Yes,52,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),88.19,4599.66,Yes
CUST-0872,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),83.39,4875.87,Yes
CUST-0873,Female,1,No,Yes,33,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,62.72,2079.84,No
CUST-0874,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,109.94,311.05,No
CUST-0875,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,71.93,1010.95,No
CUST-0876,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),70.59,229.92,No
CUST-0877,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,26.23,968.82,No
CUST-0878,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.21,353.19,No
CUST-0879,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,37.71,137.41,No
CUST-0880,Male,0,No,No,70,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),72.83,5070.0,No
CUST-0881,Male,0,No,No,49,No,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,100.36,4800.49,No
CUST-0882,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),41.55,2978.9,Yes
CUST-0883,Male,1,No,Yes,60,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.74,4281.2,Yes
CUST-0884,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,,,Yes,Yes,No,Month-to-month,No,Credit card (automatic),44.07,,No
CUST-0885,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,95.97,656.99,Yes
CUST-0886,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),76.43,1928.87,No
CUST-0887,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),105.6,3812.3,No
CUST-0888,Female,0,No,No,49,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.46,5348.23,No
CUST-0889,Female,1,No,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.87,3636.1,No
CUST-0890,Male,0,No,No,26,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,92.54,2366.72,No
CUST-0891,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.92,2325.92,No
CUST-0892,Male,0,Yes,No,17,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.44,957.34,No
CUST-0893,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.81,2366.52,No
CUST-0894,Male,0,Yes,No,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),110.83,3246.54,No
CUST-0895,Female,0,No,No,15,No,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,61.67,1004.91,No
CUST-0896,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),51.44,2458.43,No
CUST-0897,Female,0,Yes,No,58,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,58.84,3505.02,No
CUST-0898,Female,0,Yes,No,30,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,63.54,1961.33,Yes
CUST-0899,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),27.36,0.0,No
CUST-0900,Male,0,No,No,36,Yes,No,Fiber optic,Yes,,,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),69.84,,No
CUST-0901,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,69.43,1291.32,No
CUST-0902,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),78.84,2972.53,No
